name,query,execution_target,multitenant,nonmultitenant,check
6.2.19 Ensure 'AUDIT_VIEWER' Is Revoked From Unauthorized 'GRANTEE',"WITH GRANTEES_NOT_ORACLEMAINTAINED AS ( SELECT DISTINCT CON_ID_TO_CON_NAME(CON_ID) AS CONTAINERNAME, ROLE AS GRANTEE FROM CDB_ROLES WHERE ORACLE_MAINTAINED = 'N' UNION SELECT DISTINCT CON_ID_TO_CON_NAME(CON_ID) AS CONTAINERNAME, USERNAME AS GRANTEE FROM CDB_USERS WHERE ORACLE_MAINTAINED = 'N' ), DIRECT_PRIVS AS ( SELECT DISTINCT CON_ID_TO_CON_NAME(CON_ID) AS CONTAINERNAME, GRANTEE, GRANTED_ROLE AS GRANTED_PRIVILEGE, 'Direct Grant' AS HOW_GRANTED FROM CDB_ROLE_PRIVS WHERE GRANTED_ROLE IN ('AUDIT_VIEWER') ), INDIRECT_PRIVS AS ( SELECT DISTINCT CON_ID_TO_CON_NAME(CON_ID) AS CONTAINERNAME, GRANTEE, GRANTED_ROLE AS GRANTED_PRIVILEGE, 'Privileges Through Role' AS HOW_GRANTED FROM CDB_ROLE_PRIVS START WITH GRANTED_ROLE IN ( SELECT DISTINCT P.GRANTEE FROM SYS.CDB_ROLE_PRIVS P, SYS.CDB_ROLES R WHERE P.GRANTED_ROLE IN ('AUDIT_VIEWER') AND P.GRANTEE = R.ROLE) CONNECT BY PRIOR GRANTEE = GRANTED_ROLE ) SELECT CONTAINERNAME, GRANTEE, GRANTED_PRIVILEGE, HOW_GRANTED FROM ( SELECT * FROM DIRECT_PRIVS UNION SELECT * FROM INDIRECT_PRIVS ) COMBINED_PRIVS WHERE GRANTEE IN (SELECT GRANTEE FROM GRANTEES_NOT_ORACLEMAINTAINED) ORDER BY CONTAINERNAME, GRANTEE, GRANTED_PRIVILEGE;",db_query,null,null,TRUE
6.2.20 Ensure 'PDB_DBA' Is Revoked From Unauthorized 'GRANTEE',"WITH GRANTEES_NOT_ORACLEMAINTAINED AS ( SELECT DISTINCT CON_ID_TO_CON_NAME(CON_ID) AS CONTAINERNAME, ROLE AS GRANTEE FROM CDB_ROLES WHERE ORACLE_MAINTAINED = 'N' UNION SELECT DISTINCT CON_ID_TO_CON_NAME(CON_ID) AS CONTAINERNAME, USERNAME AS GRANTEE FROM CDB_USERS WHERE ORACLE_MAINTAINED = 'N' ), DIRECT_PRIVS AS ( SELECT DISTINCT CON_ID_TO_CON_NAME(CON_ID) AS CONTAINERNAME, GRANTEE, GRANTED_ROLE AS GRANTED_PRIVILEGE, 'Direct Grant' AS HOW_GRANTED FROM CDB_ROLE_PRIVS WHERE GRANTED_ROLE IN ('PDB_DBA') ), INDIRECT_PRIVS AS ( SELECT DISTINCT CON_ID_TO_CON_NAME(CON_ID) AS CONTAINERNAME, GRANTEE, GRANTED_ROLE AS GRANTED_PRIVILEGE, 'Privileges Through Role' AS HOW_GRANTED FROM CDB_ROLE_PRIVS START WITH GRANTED_ROLE IN ( SELECT DISTINCT P.GRANTEE FROM SYS.CDB_ROLE_PRIVS P, SYS.CDB_ROLES R WHERE P.GRANTED_ROLE IN ('PDB_DBA') AND P.GRANTEE = R.ROLE) CONNECT BY PRIOR GRANTEE = GRANTED_ROLE ) SELECT CONTAINERNAME, GRANTEE, GRANTED_PRIVILEGE, HOW_GRANTED FROM ( SELECT * FROM DIRECT_PRIVS UNION SELECT * FROM INDIRECT_PRIVS ) COMBINED_PRIVS WHERE GRANTEE IN (SELECT GRANTEE FROM GRANTEES_NOT_ORACLEMAINTAINED) ORDER BY CONTAINERNAME, GRANTEE, GRANTED_PRIVILEGE;",db_query,null,null,TRUE
6.2.21 Ensure 'SELECT_CATALOG_ROLE' Is Revoked From Unauthorized 'GRANTEE',"WITH GRANTEES_NOT_ORACLEMAINTAINED AS ( SELECT DISTINCT CON_ID_TO_CON_NAME(CON_ID) AS CONTAINERNAME, ROLE AS GRANTEE FROM CDB_ROLES WHERE ORACLE_MAINTAINED = 'N' UNION SELECT DISTINCT CON_ID_TO_CON_NAME(CON_ID) AS CONTAINERNAME, USERNAME AS GRANTEE FROM CDB_USERS WHERE ORACLE_MAINTAINED = 'N' ), DIRECT_PRIVS AS ( SELECT DISTINCT CON_ID_TO_CON_NAME(CON_ID) AS CONTAINERNAME, GRANTEE, GRANTED_ROLE AS GRANTED_PRIVILEGE, 'Direct Grant' AS HOW_GRANTED FROM CDB_ROLE_PRIVS WHERE GRANTED_ROLE IN ('SELECT_CATALOG_ROLE') ), INDIRECT_PRIVS AS ( SELECT DISTINCT CON_ID_TO_CON_NAME(CON_ID) AS CONTAINERNAME, GRANTEE, GRANTED_ROLE AS GRANTED_PRIVILEGE, 'Privileges Through Role' AS HOW_GRANTED FROM CDB_ROLE_PRIVS START WITH GRANTED_ROLE IN ( SELECT DISTINCT P.GRANTEE FROM SYS.CDB_ROLE_PRIVS P, SYS.CDB_ROLES R WHERE P.GRANTED_ROLE IN ('SELECT_CATALOG_ROLE') AND P.GRANTEE = R.ROLE) CONNECT BY PRIOR GRANTEE = GRANTED_ROLE ) SELECT CONTAINERNAME, GRANTEE, GRANTED_PRIVILEGE, HOW_GRANTED FROM ( SELECT * FROM DIRECT_PRIVS UNION SELECT * FROM INDIRECT_PRIVS ) COMBINED_PRIVS WHERE GRANTEE IN (SELECT GRANTEE FROM GRANTEES_NOT_ORACLEMAINTAINED) ORDER BY CONTAINERNAME, GRANTEE, GRANTED_PRIVILEGE;",db_query,null,null,TRUE
6.2.22 Ensure 'EXECUTE_CATALOG_ROLE' Is Revoked from Unauthorized 'GRANTEE',"WITH GRANTEES_NOT_ORACLEMAINTAINED AS ( SELECT DISTINCT CON_ID_TO_CON_NAME(CON_ID) AS CONTAINERNAME, ROLE AS GRANTEE FROM CDB_ROLES WHERE ORACLE_MAINTAINED = 'N' UNION SELECT DISTINCT CON_ID_TO_CON_NAME(CON_ID) AS CONTAINERNAME, USERNAME AS GRANTEE FROM CDB_USERS WHERE ORACLE_MAINTAINED = 'N' ), DIRECT_PRIVS AS ( SELECT DISTINCT CON_ID_TO_CON_NAME(CON_ID) AS CONTAINERNAME, GRANTEE, GRANTED_ROLE AS GRANTED_PRIVILEGE, 'Direct Grant' AS HOW_GRANTED FROM CDB_ROLE_PRIVS WHERE GRANTED_ROLE IN ('EXECUTE_CATALOG_ROLE') ), INDIRECT_PRIVS AS ( SELECT DISTINCT CON_ID_TO_CON_NAME(CON_ID) AS CONTAINERNAME, GRANTEE, GRANTED_ROLE AS GRANTED_PRIVILEGE, 'Privileges Through Role' AS HOW_GRANTED FROM CDB_ROLE_PRIVS START WITH GRANTED_ROLE IN ( SELECT DISTINCT P.GRANTEE FROM SYS.CDB_ROLE_PRIVS P, SYS.CDB_ROLES R WHERE P.GRANTED_ROLE IN ('EXECUTE_CATALOG_ROLE') AND P.GRANTEE = R.ROLE) CONNECT BY PRIOR GRANTEE = GRANTED_ROLE ) SELECT CONTAINERNAME, GRANTEE, GRANTED_PRIVILEGE, HOW_GRANTED FROM ( SELECT * FROM DIRECT_PRIVS UNION SELECT * FROM INDIRECT_PRIVS ) COMBINED_PRIVS WHERE GRANTEE IN (SELECT GRANTEE FROM GRANTEES_NOT_ORACLEMAINTAINED) ORDER BY CONTAINERNAME, GRANTEE, GRANTED_PRIVILEGE;",db_query,null,null,TRUE
6.3.1 Ensure 'CDB_SCHEMA_PRIVS' Does Not Have Unauthorized Privileges,"SELECT CON_ID_TO_CON_NAME(c.con_id) AS containername, c.* FROM CDB_SCHEMA_PRIVS c;",db_query,null,null,TRUE
6.4.1 Ensure 'ALL' Is Revoked On 'Sensitive' Tables,"SELECT CON_ID_TO_CON_NAME(c.con_id) AS containername, c.* FROM CDB_TAB_PRIVS c WHERE c.owner='SYS' AND c.table_name IN ('CDB_LOCAL_ADMINAUTH$','DEFAULT_PWD$','ENC$','HISTGRM$','HIST_HEAD$','LINK$' ,'PDB_SYNC$','SCHEDULER$_CREDENTIAL','USER$','USER_HISTORY$','XS$VERIFIERS');",db_query,null,null,TRUE
6.5.1 Ensure ‘DBA_COL_PRIVS’ Is Revoked from Unauthorized 'GRANTEE',"SELECT CON_ID_TO_CON_NAME(C.CON_ID) AS CONTAINERNAME,O.ORACLE_MAINTAINED, C.* FROM CDB_COL_PRIVS C JOIN CDB_OBJECTS O ON C.CON_ID = O.CON_ID AND C.OWNER=C.OWNER AND O.OBJECT_NAME=C.TABLE_NAME AND O.ORACLE_MAINTAINED='N';",db_query,null,null,TRUE
6.6.1 Ensure Proxy User Privileges Are Revoked from Unauthorized 'GRANTEE' (Manual),"SELECT CON_ID_TO_CON_NAME(J.CON_ID) AS CONTAINERNAME,J.* FROM CDB_PROXIES J",db_query,null,null,TRUE
6.7.1 Ensure Custom Java Privileges Are Revoked from Unauthorized 'GRANTEE' (Manual),"SELECT CON_ID_TO_CON_NAME(J.CON_ID) AS CONTAINERNAME, 'CUSTOM JAVA PRIVILEGE' AS ""JAVA PRIVILEGE"", J.* FROM  CDB_JAVA_POLICY J WHERE DBMS_UTILITY.GET_HASH_VALUE( (KIND||GRANTEE||TYPE_SCHEMA||TYPE_NAME||NAME||ACTION||ENABLED), 2, 2010304050) NOT IN ( 800515347, 151129288, 976537527, 30494973, 1937158100, 364905785, 1985378421, 1309631600, 1029870508, 1546167066, 184142192, 859260823,  1514899866, 1402070492, 470712301, 856789430, 152768586, 1516266150, 742382950, 835887237, 27519048,  127800042, 585523424, 116384647, 595031329, 519425340, 565011516, 104142482, 365736720, 105705833,  382398907, 71790781, 62579200, 202664153, 1299118788, 105413428, 545541759, 1119910297, 1712531359,  950804353, 809152653, 63495589, 1621785741, 888624743, 1298694530, 1094834124, 1254650837, 1289482879,  236689110, 449271147, 356128445, 1546786406, 374027524, 1161638561, 1892729955, 972739099, 539210486,  1634287789, 2000803097, 741404310, 1879138467, 623589740, 498687020, 782135231, 1194762317, 884905623,  1896250536, 970596985, 1082897628, 448525273, 1242306455, 23750295, 1550194092, 1772592918, 1603737720,  142136119, 289269359, 1315794462, 96990011, 1095201623, 20727542, 1973515175, 540292561, 343336248,  179666672, 9440468, 1825382930, 1855646886, 598800695, 631787483, 1467839181, 665909584, 1461437618, 1030723320, 311348090, 1398805244, 179119810, 72116459, 1979563728, 57733337, 54818063, 1367689664,  1508476194, 1523274446, 313964240, 1328352206, 689371984, 1299489851, 121628881, 696051281, 1374172231,  42876420, 1612485481, 1577690416, 551128519, 1695954190, 826909143, 983212206, 1658826990, 1414117567,  980793982, 742010474, 230612329, 245501173, 424452954, 1700638178, 1789496901, 1202501131, 1731444159,  335317020, 253453448, 1936475065, 777837297, 462854008, 368852509, 129848269, 549321505, 301832111, 1323272794,  92418107, 715497686, 1854322866, 1423215774, 1973681135, 375128879, 553190962, 907068071, 638021877,  1788624774, 1662401506, 1362996185, 478866415, 1598256716, 1469155910, 334914317, 870540049, 768584438,  1885395547, 755918725, 350200414, 134114043, 43446111, 486709639, 83488831, 139365274, 1260703408, 467391551,  701952766, 230475370, 736630396, 112581665, 376052929, 471626899, 542637624, 680632989, 1103049052, 1347282494,  1559487896, 1592685230, 1654109637, 1735090119, 1831375678, 1886462769, 1912735089, 1959933679,  1234282401, 1772747954, 1514447620, 201492720, 167207852, 434486659, 1169110020, 1649953039, 2008561561, 1333987409, 1192825952, 1740977823, 1501827236, 934263545, 1081144386, 310891775, 1279875884, 1539747260, 1630393794, 1764828081, 336339792, 503085247, 639778710, 764636870, 919569250, 993349195, 124317783, 426721579, 632709131, 703662335, 866241111, 1367484647, 1523591677, 1902848780);",db_query,null,null,TRUE
6.8.1 Ensure Directory Object Access Is Revoked From Unauthorized ‘GRANTEE’ (Manual),"SELECT CON_ID_TO_CON_NAME(C.CON_ID) AS CONTAINERNAME,O.ORACLE_MAINTAINED, C.OWNER, C.DIRECTORY_NAME, C.DIRECTORY_PATH FROM CDB_DIRECTORIES C JOIN CDB_OBJECTS O ON C.CON_ID = O.CON_ID AND C.OWNER=C.OWNER AND O.OBJECT_NAME=C.DIRECTORY_NAME AND OBJECT_TYPE='DIRECTORY';",db_query,null,null,TRUE
6.8.2 Review Directory Objects Privileges (Manual),"SELECT CON_ID_TO_CON_NAME(D.CON_ID) AS CONTAINERNAME,O.ORACLE_MAINTAINED, D.DIRECTORY_NAME,D.DIRECTORY_PATH, T.GRANTEE, T.GRANTOR, T.PRIVILEGE, T.GRANTABLE, T.HIERARCHY, T.COMMON, T.INHERITED, D.CON_ID --T.GRANTEE, T.PRIVILEGE, T.GRANTABLE FROM CDB_DIRECTORIES D LEFT JOIN CDB_TAB_PRIVS T ON D.CON_ID = T.CON_ID AND D.OWNER=T.OWNER AND D.DIRECTORY_NAME=T.TABLE_NAME AND T.TYPE='DIRECTORY' JOIN CDB_OBJECTS O ON D.CON_ID = O.CON_ID AND D.OWNER=O.OWNER AND O.OBJECT_NAME=D.DIRECTORY_NAME AND O.OBJECT_TYPE='DIRECTORY';",db_query,null,null,TRUE
6.8.3 Review External Tables With Preprocessor (Manual),"SELECT CON_ID_TO_CON_NAME(C.CON_ID) AS CONTAINERNAME,O.ORACLE_MAINTAINED, REGEXP_SUBSTR(SUBSTR(ACCESS_PARAMETERS, INSTR(ACCESS_PARAMETERS, 'PREPROCESSOR ')), '''(.**)''', 1, 1, NULL, 1) AS FILENAME, C.* FROM CDB_EXTERNAL_TABLES C JOIN CDB_OBJECTS O ON C.CON_ID = O.CON_ID AND C.OWNER=C.OWNER AND O.OBJECT_NAME=C.TABLE_NAME AND OBJECT_TYPE='TABLE';",db_query,null,null,TRUE
6.8.4 Review External Tables (Manual),"SELECT CON_ID_TO_CON_NAME(C.CON_ID) AS CONTAINERNAME,O.ORACLE_MAINTAINED, C.* FROM CDB_EXTERNAL_TABLES C JOIN CDB_OBJECTS O ON C.CON_ID = O.CON_ID AND C.OWNER=C.OWNER AND O.OBJECT_NAME=C.TABLE_NAME AND OBJECT_TYPE='TABLE';",db_query,null,null,TRUE
